mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_leaf_nodes,param_max_features,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.5421813011169434,0.06220319796183739,0.203501558303833,0.001191621931503495,671,70,27,1022,223,1976,entropy,"{'n_estimators': 671, 'min_samples_split': 70, 'min_samples_leaf': 27, 'max_leaf_nodes': 1022, 'max_features': 223, 'max_depth': 1976, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.41077280044555664,0.028460066410159378,0.10289912223815918,0.000347486761690454,164,81,38,1159,552,1310,gini,"{'n_estimators': 164, 'min_samples_split': 81, 'min_samples_leaf': 38, 'max_leaf_nodes': 1159, 'max_features': 552, 'max_depth': 1310, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
1.649612808227539,0.07731336854263336,0.20290641784667968,0.00034882313042123485,723,72,2,436,1579,1638,entropy,"{'n_estimators': 723, 'min_samples_split': 72, 'min_samples_leaf': 2, 'max_leaf_nodes': 436, 'max_features': 1579, 'max_depth': 1638, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.9301273345947265,0.06965057390311855,0.10344433784484863,0.0011313374444484367,380,39,89,1003,849,1008,entropy,"{'n_estimators': 380, 'min_samples_split': 39, 'min_samples_leaf': 89, 'max_leaf_nodes': 1003, 'max_features': 849, 'max_depth': 1008, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.5367921352386474,0.040304056091307945,0.0,0.0,669,74,55,1623,1813,65,gini,"{'n_estimators': 669, 'min_samples_split': 74, 'min_samples_leaf': 55, 'max_leaf_nodes': 1623, 'max_features': 1813, 'max_depth': 65, 'criterion': 'gini'}",,,,,,,,159
0.21952447891235352,0.005875160762602973,0.0,0.0,158,29,7,1159,1683,1493,entropy,"{'n_estimators': 158, 'min_samples_split': 29, 'min_samples_leaf': 7, 'max_leaf_nodes': 1159, 'max_features': 1683, 'max_depth': 1493, 'criterion': 'entropy'}",,,,,,,,157
0.7293269634246826,0.023167023849876373,0.0,0.0,854,38,20,1834,1967,1889,gini,"{'n_estimators': 854, 'min_samples_split': 38, 'min_samples_leaf': 20, 'max_leaf_nodes': 1834, 'max_features': 1967, 'max_depth': 1889, 'criterion': 'gini'}",,,,,,,,158
0.751830768585205,0.059223621973978964,0.10321674346923829,0.000722202432212834,301,14,24,1046,230,1410,gini,"{'n_estimators': 301, 'min_samples_split': 14, 'min_samples_leaf': 24, 'max_leaf_nodes': 1046, 'max_features': 230, 'max_depth': 1410, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.35193920135498047,0.03716111753128586,0.0,0.0,332,11,81,103,1765,88,entropy,"{'n_estimators': 332, 'min_samples_split': 11, 'min_samples_leaf': 81, 'max_leaf_nodes': 103, 'max_features': 1765, 'max_depth': 88, 'criterion': 'entropy'}",,,,,,,,164
0.1391347885131836,0.0021364441332656393,0.1030043601989746,0.00017016651369077373,42,29,71,1405,82,1705,entropy,"{'n_estimators': 42, 'min_samples_split': 29, 'min_samples_leaf': 71, 'max_leaf_nodes': 1405, 'max_features': 82, 'max_depth': 1705, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
1.2862679958343506,0.06553927024655004,0.18269381523132325,0.0401207339214996,559,7,41,612,1339,531,gini,"{'n_estimators': 559, 'min_samples_split': 7, 'min_samples_leaf': 41, 'max_leaf_nodes': 612, 'max_features': 1339, 'max_depth': 531, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.275637149810791,0.039842102398491855,0.0,0.0,282,49,94,1065,1724,1924,gini,"{'n_estimators': 282, 'min_samples_split': 49, 'min_samples_leaf': 94, 'max_leaf_nodes': 1065, 'max_features': 1724, 'max_depth': 1924, 'criterion': 'gini'}",,,,,,,,156
1.6925494194030761,0.037448095934153075,0.20295276641845703,0.0003296560713778953,735,93,22,171,1215,1992,entropy,"{'n_estimators': 735, 'min_samples_split': 93, 'min_samples_leaf': 22, 'max_leaf_nodes': 171, 'max_features': 1215, 'max_depth': 1992, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
1.778993511199951,0.10431382928349196,0.20332722663879393,0.0008734404612637253,778,56,81,188,1535,769,entropy,"{'n_estimators': 778, 'min_samples_split': 56, 'min_samples_leaf': 81, 'max_leaf_nodes': 188, 'max_features': 1535, 'max_depth': 769, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.38292837142944336,0.01930366171231438,0.0,0.0,414,44,96,729,1792,436,entropy,"{'n_estimators': 414, 'min_samples_split': 44, 'min_samples_leaf': 96, 'max_leaf_nodes': 729, 'max_features': 1792, 'max_depth': 436, 'criterion': 'entropy'}",,,,,,,,167
1.9467789649963378,0.10300827592287923,0.2032858371734619,0.0006307676763006993,784,78,43,1137,1572,1584,gini,"{'n_estimators': 784, 'min_samples_split': 78, 'min_samples_leaf': 43, 'max_leaf_nodes': 1137, 'max_features': 1572, 'max_depth': 1584, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
1.5888847351074218,0.059268224904254825,0.20376100540161132,0.0010129718943548804,703,51,22,424,1459,1309,gini,"{'n_estimators': 703, 'min_samples_split': 51, 'min_samples_leaf': 22, 'max_leaf_nodes': 424, 'max_features': 1459, 'max_depth': 1309, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.1593021869659424,0.021945119359881804,0.0,0.0,107,92,43,17,1846,482,gini,"{'n_estimators': 107, 'min_samples_split': 92, 'min_samples_leaf': 43, 'max_leaf_nodes': 17, 'max_features': 1846, 'max_depth': 482, 'criterion': 'gini'}",,,,,,,,188
3.7089385032653808,0.07054243138940373,0.20589795112609863,0.005581510597266527,640,27,4,179,546,40,gini,"{'n_estimators': 640, 'min_samples_split': 27, 'min_samples_leaf': 4, 'max_leaf_nodes': 179, 'max_features': 546, 'max_depth': 40, 'criterion': 'gini'}",0.625,0.5625,0.5,0.5625,0.5625,0.5625,0.03952847075210474,146
2.0185759544372557,0.07059371639048054,0.2054163932800293,0.0036411447553388477,811,28,90,841,958,1613,gini,"{'n_estimators': 811, 'min_samples_split': 28, 'min_samples_leaf': 90, 'max_leaf_nodes': 841, 'max_features': 958, 'max_depth': 1613, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
2.3023022651672362,0.11334524888951386,0.20314745903015136,0.00047140234326399784,920,9,24,1914,486,1131,gini,"{'n_estimators': 920, 'min_samples_split': 9, 'min_samples_leaf': 24, 'max_leaf_nodes': 1914, 'max_features': 486, 'max_depth': 1131, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
1.5303465843200683,0.10013822867026463,0.20327329635620117,0.0006456082991072283,603,55,41,218,286,1711,entropy,"{'n_estimators': 603, 'min_samples_split': 55, 'min_samples_leaf': 41, 'max_leaf_nodes': 218, 'max_features': 286, 'max_depth': 1711, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
2.3372658252716065,0.06783379677383942,0.20333266258239746,0.0007997668131960732,972,79,88,1494,362,1856,entropy,"{'n_estimators': 972, 'min_samples_split': 79, 'min_samples_leaf': 88, 'max_leaf_nodes': 1494, 'max_features': 362, 'max_depth': 1856, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
1.6202500343322754,0.09290714007507661,0.20377044677734374,0.0006269370634952752,661,68,46,585,1407,354,entropy,"{'n_estimators': 661, 'min_samples_split': 68, 'min_samples_leaf': 46, 'max_leaf_nodes': 585, 'max_features': 1407, 'max_depth': 354, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.6266819953918457,0.024108010206329557,0.0,0.0,786,89,34,162,1866,1820,entropy,"{'n_estimators': 786, 'min_samples_split': 89, 'min_samples_leaf': 34, 'max_leaf_nodes': 162, 'max_features': 1866, 'max_depth': 1820, 'criterion': 'entropy'}",,,,,,,,189
5.45545597076416,0.3131066636752142,0.10257582664489746,0.0004395531738737119,431,7,6,543,1347,750,gini,"{'n_estimators': 431, 'min_samples_split': 7, 'min_samples_leaf': 6, 'max_leaf_nodes': 543, 'max_features': 1347, 'max_depth': 750, 'criterion': 'gini'}",0.6875,0.4375,0.5,0.5625,0.5,0.5375,0.08477912478906585,151
0.515199851989746,0.047876929284616204,0.11676979064941406,0.003712990224044554,26,35,1,1596,1233,640,entropy,"{'n_estimators': 26, 'min_samples_split': 35, 'min_samples_leaf': 1, 'max_leaf_nodes': 1596, 'max_features': 1233, 'max_depth': 640, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5,0.4375,0.5375,0.0637377439199098,151
1.4695019721984863,0.04472738735656275,0.20283570289611816,0.00026750890114447286,624,54,34,62,188,1857,entropy,"{'n_estimators': 624, 'min_samples_split': 54, 'min_samples_leaf': 34, 'max_leaf_nodes': 62, 'max_features': 188, 'max_depth': 1857, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
1.4268411159515382,0.03938062009320583,0.20394248962402345,0.0007215588110541358,629,72,38,1819,422,794,gini,"{'n_estimators': 629, 'min_samples_split': 72, 'min_samples_leaf': 38, 'max_leaf_nodes': 1819, 'max_features': 422, 'max_depth': 794, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.6452415943145752,0.04747898608727276,0.0,0.0,764,2,96,1131,1746,394,entropy,"{'n_estimators': 764, 'min_samples_split': 2, 'min_samples_leaf': 96, 'max_leaf_nodes': 1131, 'max_features': 1746, 'max_depth': 394, 'criterion': 'entropy'}",,,,,,,,200
0.26981120109558104,0.008129136353672494,0.10326085090637208,0.0007050363131916211,102,46,28,879,413,1974,gini,"{'n_estimators': 102, 'min_samples_split': 46, 'min_samples_leaf': 28, 'max_leaf_nodes': 879, 'max_features': 413, 'max_depth': 1974, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.2629305362701416,0.007060736333135559,0.10337634086608886,0.0012927610402308455,96,68,3,975,1181,1669,entropy,"{'n_estimators': 96, 'min_samples_split': 68, 'min_samples_leaf': 3, 'max_leaf_nodes': 975, 'max_features': 1181, 'max_depth': 1669, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.9855218887329101,0.0761677560840439,0.10335822105407715,0.0009469860077027997,400,84,78,1732,1212,93,gini,"{'n_estimators': 400, 'min_samples_split': 84, 'min_samples_leaf': 78, 'max_leaf_nodes': 1732, 'max_features': 1212, 'max_depth': 93, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.5801997184753418,0.03560444898952165,0.10328612327575684,0.00025969799297563117,202,19,84,75,1055,1572,entropy,"{'n_estimators': 202, 'min_samples_split': 19, 'min_samples_leaf': 84, 'max_leaf_nodes': 75, 'max_features': 1055, 'max_depth': 1572, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.28423175811767576,0.03000062613382918,0.10348372459411621,0.0005631010238880998,86,68,35,816,587,922,entropy,"{'n_estimators': 86, 'min_samples_split': 68, 'min_samples_leaf': 35, 'max_leaf_nodes': 816, 'max_features': 587, 'max_depth': 922, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
1.384925079345703,0.0766388051591579,0.1636289596557617,0.049237074109294204,490,70,58,251,1585,1272,entropy,"{'n_estimators': 490, 'min_samples_split': 70, 'min_samples_leaf': 58, 'max_leaf_nodes': 251, 'max_features': 1585, 'max_depth': 1272, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.3969725131988525,0.03152088466520933,0.0,0.0,462,53,54,1465,1809,1925,entropy,"{'n_estimators': 462, 'min_samples_split': 53, 'min_samples_leaf': 54, 'max_leaf_nodes': 1465, 'max_features': 1809, 'max_depth': 1925, 'criterion': 'entropy'}",,,,,,,,196
6.472569751739502,0.409657527274699,0.14722795486450196,0.0539257354483442,492,29,6,345,923,159,entropy,"{'n_estimators': 492, 'min_samples_split': 29, 'min_samples_leaf': 6, 'max_leaf_nodes': 345, 'max_features': 923, 'max_depth': 159, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.7641748905181884,0.059850736070960565,0.0,0.0,767,88,42,1345,1822,393,gini,"{'n_estimators': 767, 'min_samples_split': 88, 'min_samples_leaf': 42, 'max_leaf_nodes': 1345, 'max_features': 1822, 'max_depth': 393, 'criterion': 'gini'}",,,,,,,,197
0.7625060081481934,0.047559634350890376,0.0,0.0,936,89,89,356,1701,261,entropy,"{'n_estimators': 936, 'min_samples_split': 89, 'min_samples_leaf': 89, 'max_leaf_nodes': 356, 'max_features': 1701, 'max_depth': 261, 'criterion': 'entropy'}",,,,,,,,198
2.3690024852752685,0.0984728948939299,0.20455803871154785,0.0020299663468709176,990,67,59,1877,50,861,entropy,"{'n_estimators': 990, 'min_samples_split': 67, 'min_samples_leaf': 59, 'max_leaf_nodes': 1877, 'max_features': 50, 'max_depth': 861, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.5535085678100586,0.02826471155691485,0.1030123233795166,0.0009240746860270883,228,70,15,1935,1153,111,entropy,"{'n_estimators': 228, 'min_samples_split': 70, 'min_samples_leaf': 15, 'max_leaf_nodes': 1935, 'max_features': 1153, 'max_depth': 111, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.4206148624420166,0.005743743174944185,0.0,0.0,559,59,34,158,1662,395,gini,"{'n_estimators': 559, 'min_samples_split': 59, 'min_samples_leaf': 34, 'max_leaf_nodes': 158, 'max_features': 1662, 'max_depth': 395, 'criterion': 'gini'}",,,,,,,,184
0.12092504501342774,0.0012433344299248063,0.0,0.0,25,50,3,51,1781,86,entropy,"{'n_estimators': 25, 'min_samples_split': 50, 'min_samples_leaf': 3, 'max_leaf_nodes': 51, 'max_features': 1781, 'max_depth': 86, 'criterion': 'entropy'}",,,,,,,,182
0.2597015857696533,0.006422157984401914,0.10407824516296386,0.0012163411601936298,69,72,56,199,872,1280,gini,"{'n_estimators': 69, 'min_samples_split': 72, 'min_samples_leaf': 56, 'max_leaf_nodes': 199, 'max_features': 872, 'max_depth': 1280, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
2.0125327110290527,0.06784947878185739,0.2030632972717285,0.00023627906217497396,872,90,71,632,437,272,gini,"{'n_estimators': 872, 'min_samples_split': 90, 'min_samples_leaf': 71, 'max_leaf_nodes': 632, 'max_features': 437, 'max_depth': 272, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.578729248046875,0.016392023801000525,0.10300006866455078,0.0010457171362312937,239,44,25,1067,130,626,gini,"{'n_estimators': 239, 'min_samples_split': 44, 'min_samples_leaf': 25, 'max_leaf_nodes': 1067, 'max_features': 130, 'max_depth': 626, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.755974531173706,0.0354411985083079,0.10254168510437012,0.00021067305667837785,303,59,46,1816,1576,831,entropy,"{'n_estimators': 303, 'min_samples_split': 59, 'min_samples_leaf': 46, 'max_leaf_nodes': 1816, 'max_features': 1576, 'max_depth': 831, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
1.468741512298584,0.058007371688808415,0.18307709693908691,0.04028077515003932,580,3,45,422,1521,938,entropy,"{'n_estimators': 580, 'min_samples_split': 3, 'min_samples_leaf': 45, 'max_leaf_nodes': 422, 'max_features': 1521, 'max_depth': 938, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
1.4875580310821532,0.054798993516938795,0.20450201034545898,0.0013208016552124552,567,64,54,643,1350,1515,gini,"{'n_estimators': 567, 'min_samples_split': 64, 'min_samples_leaf': 54, 'max_leaf_nodes': 643, 'max_features': 1350, 'max_depth': 1515, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
2.0156178951263426,0.06198231341479486,0.20317392349243163,0.0010857236489787796,840,40,46,1906,1475,1242,entropy,"{'n_estimators': 840, 'min_samples_split': 40, 'min_samples_leaf': 46, 'max_leaf_nodes': 1906, 'max_features': 1475, 'max_depth': 1242, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.11900286674499512,0.006269178838121445,0.10319089889526367,0.0010646661135691067,14,84,38,924,942,423,entropy,"{'n_estimators': 14, 'min_samples_split': 84, 'min_samples_leaf': 38, 'max_leaf_nodes': 924, 'max_features': 942, 'max_depth': 423, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.6228922843933106,0.05409857586174419,0.10475325584411621,0.0025687983720800323,221,85,36,1076,1245,1131,entropy,"{'n_estimators': 221, 'min_samples_split': 85, 'min_samples_leaf': 36, 'max_leaf_nodes': 1076, 'max_features': 1245, 'max_depth': 1131, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.6978726863861084,0.017484032864469073,0.0,0.0,925,3,50,732,1675,638,gini,"{'n_estimators': 925, 'min_samples_split': 3, 'min_samples_leaf': 50, 'max_leaf_nodes': 732, 'max_features': 1675, 'max_depth': 638, 'criterion': 'gini'}",,,,,,,,177
0.9880414009094238,0.042091482767110264,0.10528111457824707,0.004692659499465417,401,94,84,1318,1359,1424,gini,"{'n_estimators': 401, 'min_samples_split': 94, 'min_samples_leaf': 84, 'max_leaf_nodes': 1318, 'max_features': 1359, 'max_depth': 1424, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
1.8757173061370849,0.08159011424144587,0.10542330741882325,0.0036734488031395524,330,16,5,339,351,1620,gini,"{'n_estimators': 330, 'min_samples_split': 16, 'min_samples_leaf': 5, 'max_leaf_nodes': 339, 'max_features': 351, 'max_depth': 1620, 'criterion': 'gini'}",0.75,0.4375,0.5,0.5625,0.5,0.55,0.10752906583803283,149
1.536606216430664,0.0358693469429691,0.10395665168762207,0.0016309375884942438,326,28,1,1339,233,954,gini,"{'n_estimators': 326, 'min_samples_split': 28, 'min_samples_leaf': 1, 'max_leaf_nodes': 1339, 'max_features': 233, 'max_depth': 954, 'criterion': 'gini'}",0.625,0.5625,0.5,0.5625,0.5625,0.5625,0.03952847075210474,146
1.903171968460083,0.07152682608960802,0.20345730781555177,0.0006348720017805589,784,64,3,827,1581,1717,gini,"{'n_estimators': 784, 'min_samples_split': 64, 'min_samples_leaf': 3, 'max_leaf_nodes': 827, 'max_features': 1581, 'max_depth': 1717, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.7482448577880859,0.04388150942706144,0.0,0.0,935,25,62,667,1869,263,entropy,"{'n_estimators': 935, 'min_samples_split': 25, 'min_samples_leaf': 62, 'max_leaf_nodes': 667, 'max_features': 1869, 'max_depth': 263, 'criterion': 'entropy'}",,,,,,,,175
2.2474228858947756,0.08664154600296488,0.20472869873046876,0.002276775929070193,947,63,18,336,1314,1888,gini,"{'n_estimators': 947, 'min_samples_split': 63, 'min_samples_leaf': 18, 'max_leaf_nodes': 336, 'max_features': 1314, 'max_depth': 1888, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.7474917888641357,0.042531762408890554,0.0,0.0,902,38,64,383,1752,1318,entropy,"{'n_estimators': 902, 'min_samples_split': 38, 'min_samples_leaf': 64, 'max_leaf_nodes': 383, 'max_features': 1752, 'max_depth': 1318, 'criterion': 'entropy'}",,,,,,,,174
2.1882208347320558,0.08563811946587539,0.20367202758789063,0.00037968020910495034,854,83,22,903,1444,678,gini,"{'n_estimators': 854, 'min_samples_split': 83, 'min_samples_leaf': 22, 'max_leaf_nodes': 903, 'max_features': 1444, 'max_depth': 678, 'criterion': 'gini'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.2540573596954346,0.004885185390625049,0.10445828437805176,0.0007266947196670692,61,85,58,37,1095,1593,entropy,"{'n_estimators': 61, 'min_samples_split': 85, 'min_samples_leaf': 58, 'max_leaf_nodes': 37, 'max_features': 1095, 'max_depth': 1593, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
0.16104912757873535,0.04560414444825395,0.10251407623291016,0.00027295636724189833,59,49,11,1023,872,851,entropy,"{'n_estimators': 59, 'min_samples_split': 49, 'min_samples_leaf': 11, 'max_leaf_nodes': 1023, 'max_features': 872, 'max_depth': 851, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
1.5720613479614258,0.08078590373158957,0.20629682540893554,0.0055531365365714125,570,46,8,471,1412,1940,entropy,"{'n_estimators': 570, 'min_samples_split': 46, 'min_samples_leaf': 8, 'max_leaf_nodes': 471, 'max_features': 1412, 'max_depth': 1940, 'criterion': 'entropy'}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,2
