mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_leaf_nodes,param_max_features,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.667195987701416,0.0437924313160021,0.11782784461975097,0.0030825398763639775,281,95,98,1157,976,1310,entropy,"{'n_estimators': 281, 'min_samples_split': 95, 'min_samples_leaf': 98, 'max_leaf_nodes': 1157, 'max_features': 976, 'max_depth': 1310, 'criterion': 'entropy'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
3.4174519062042235,0.14574992428396202,0.13233590126037598,0.04116005182337158,407,94,31,1779,752,223,entropy,"{'n_estimators': 407, 'min_samples_split': 94, 'min_samples_leaf': 31, 'max_leaf_nodes': 1779, 'max_features': 752, 'max_depth': 223, 'criterion': 'entropy'}",0.6486486486486487,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5405405405405406,0.5459459459459459,0.05240734980990628,77
2.080583906173706,0.10481629022801286,0.20629305839538575,0.005737802688453718,916,3,92,439,820,433,gini,"{'n_estimators': 916, 'min_samples_split': 3, 'min_samples_leaf': 92, 'max_leaf_nodes': 439, 'max_features': 820, 'max_depth': 433, 'criterion': 'gini'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
13.587367296218872,0.81223270275141,0.24938020706176758,0.05610044653752263,916,29,24,535,1211,712,gini,"{'n_estimators': 916, 'min_samples_split': 29, 'min_samples_leaf': 24, 'max_leaf_nodes': 535, 'max_features': 1211, 'max_depth': 712, 'criterion': 'gini'}",0.7027027027027027,0.5675675675675675,0.5405405405405406,0.7027027027027027,0.6216216216216216,0.6270270270270271,0.06707931700535599,31
0.7170750617980957,0.05992161752211165,0.11333727836608887,0.006002189239418423,284,43,56,5,582,743,entropy,"{'n_estimators': 284, 'min_samples_split': 43, 'min_samples_leaf': 56, 'max_leaf_nodes': 5, 'max_features': 582, 'max_depth': 743, 'criterion': 'entropy'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
0.23698062896728517,0.07408991428328153,0.11705584526062011,0.0018608432753384142,63,22,90,345,943,684,entropy,"{'n_estimators': 63, 'min_samples_split': 22, 'min_samples_leaf': 90, 'max_leaf_nodes': 345, 'max_features': 943, 'max_depth': 684, 'criterion': 'entropy'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
3.783638095855713,0.23482291751548262,0.11240472793579101,0.008223070179758875,283,53,29,1644,674,818,entropy,"{'n_estimators': 283, 'min_samples_split': 53, 'min_samples_leaf': 29, 'max_leaf_nodes': 1644, 'max_features': 674, 'max_depth': 818, 'criterion': 'entropy'}",0.6486486486486487,0.5135135135135135,0.5675675675675675,0.6486486486486487,0.5405405405405406,0.5837837837837838,0.05565205481614597,54
0.4121960163116455,0.03631127659956425,0.1103982925415039,0.008495196446108596,142,24,53,1129,856,1686,gini,"{'n_estimators': 142, 'min_samples_split': 24, 'min_samples_leaf': 53, 'max_leaf_nodes': 1129, 'max_features': 856, 'max_depth': 1686, 'criterion': 'gini'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
0.35125222206115725,0.035534882393368356,0.10266733169555664,0.0007098246530286808,101,66,18,975,67,1228,gini,"{'n_estimators': 101, 'min_samples_split': 66, 'min_samples_leaf': 18, 'max_leaf_nodes': 975, 'max_features': 67, 'max_depth': 1228, 'criterion': 'gini'}",0.6216216216216216,0.5945945945945946,0.5675675675675675,0.6486486486486487,0.6486486486486487,0.6162162162162163,0.03151865889105569,41
0.22391996383666993,0.013334947674129969,0.11661944389343262,0.007152751582370086,21,71,21,983,1365,1363,gini,"{'n_estimators': 21, 'min_samples_split': 71, 'min_samples_leaf': 21, 'max_leaf_nodes': 983, 'max_features': 1365, 'max_depth': 1363, 'criterion': 'gini'}",0.5675675675675675,0.40540540540540543,0.5675675675675675,0.5675675675675675,0.4864864864864865,0.5189189189189188,0.06486486486486485,101
1.0791295528411866,0.09151935758303993,0.10390229225158691,0.0028573531353139345,465,71,63,1769,243,325,gini,"{'n_estimators': 465, 'min_samples_split': 71, 'min_samples_leaf': 63, 'max_leaf_nodes': 1769, 'max_features': 243, 'max_depth': 325, 'criterion': 'gini'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
3.363292169570923,0.12172542031293516,0.20598978996276857,0.002698104729930727,673,84,14,665,336,650,gini,"{'n_estimators': 673, 'min_samples_split': 84, 'min_samples_leaf': 14, 'max_leaf_nodes': 665, 'max_features': 336, 'max_depth': 650, 'criterion': 'gini'}",0.6486486486486487,0.5945945945945946,0.6216216216216216,0.5945945945945946,0.5405405405405406,0.6,0.03585540313897729,46
0.5675076961517334,0.016359485476007702,0.10693821907043458,0.004111457405738332,223,80,55,1679,105,1629,gini,"{'n_estimators': 223, 'min_samples_split': 80, 'min_samples_leaf': 55, 'max_leaf_nodes': 1679, 'max_features': 105, 'max_depth': 1629, 'criterion': 'gini'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
0.5574801921844482,0.004731374967962398,0.10721378326416016,0.005937821526476587,82,59,44,1080,644,1715,entropy,"{'n_estimators': 82, 'min_samples_split': 59, 'min_samples_leaf': 44, 'max_leaf_nodes': 1080, 'max_features': 644, 'max_depth': 1715, 'criterion': 'entropy'}",0.5945945945945946,0.4864864864864865,0.5945945945945946,0.6216216216216216,0.5135135135135135,0.5621621621621622,0.05240734980990626,66
0.38913512229919434,0.01728824794892826,0.10808000564575196,0.008394192834649884,127,21,49,508,788,359,gini,"{'n_estimators': 127, 'min_samples_split': 21, 'min_samples_leaf': 49, 'max_leaf_nodes': 508, 'max_features': 788, 'max_depth': 359, 'criterion': 'gini'}",0.4594594594594595,0.3783783783783784,0.3783783783783784,0.2702702702702703,0.2702702702702703,0.3513513513513513,0.07252112359458777,115
1.621871328353882,0.043899050978104794,0.11909770965576172,0.008287984738355942,124,68,18,947,1324,476,gini,"{'n_estimators': 124, 'min_samples_split': 68, 'min_samples_leaf': 18, 'max_leaf_nodes': 947, 'max_features': 1324, 'max_depth': 476, 'criterion': 'gini'}",0.6216216216216216,0.4864864864864865,0.5675675675675675,0.5675675675675675,0.5135135135135135,0.5513513513513513,0.04712323182206132,74
2.336292791366577,0.07684603161100392,0.12694849967956542,0.04323443373939139,494,70,27,83,350,1806,gini,"{'n_estimators': 494, 'min_samples_split': 70, 'min_samples_leaf': 27, 'max_leaf_nodes': 83, 'max_features': 350, 'max_depth': 1806, 'criterion': 'gini'}",0.6486486486486487,0.5945945945945946,0.6486486486486487,0.5675675675675675,0.5405405405405406,0.6,0.04324324324324325,46
0.6397409915924073,0.06769038734842851,0.10416674613952637,0.002483467776294942,276,97,79,1617,1325,1542,entropy,"{'n_estimators': 276, 'min_samples_split': 97, 'min_samples_leaf': 79, 'max_leaf_nodes': 1617, 'max_features': 1325, 'max_depth': 1542, 'criterion': 'entropy'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
1.3828769207000733,0.10300747348749417,0.16427502632141114,0.04760041605967147,606,88,81,528,625,1889,gini,"{'n_estimators': 606, 'min_samples_split': 88, 'min_samples_leaf': 81, 'max_leaf_nodes': 528, 'max_features': 625, 'max_depth': 1889, 'criterion': 'gini'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
3.570304822921753,0.1214435517279801,0.18998122215270996,0.0423307940196715,609,53,7,1840,281,269,gini,"{'n_estimators': 609, 'min_samples_split': 53, 'min_samples_leaf': 7, 'max_leaf_nodes': 1840, 'max_features': 281, 'max_depth': 269, 'criterion': 'gini'}",0.6486486486486487,0.6216216216216216,0.6486486486486487,0.7567567567567568,0.6756756756756757,0.6702702702702702,0.046499055497527725,15
1.2963525295257567,0.08540829889505444,0.11015119552612304,0.004318399681115126,164,81,38,1159,894,1624,gini,"{'n_estimators': 164, 'min_samples_split': 81, 'min_samples_leaf': 38, 'max_leaf_nodes': 1159, 'max_features': 894, 'max_depth': 1624, 'criterion': 'gini'}",0.5945945945945946,0.4864864864864865,0.5675675675675675,0.4864864864864865,0.5135135135135135,0.5297297297297298,0.04391372110614033,87
0.8697490692138672,0.04163507523393162,0.10266680717468261,0.0003703386234128097,380,39,89,1003,255,1730,entropy,"{'n_estimators': 380, 'min_samples_split': 39, 'min_samples_leaf': 89, 'max_leaf_nodes': 1003, 'max_features': 255, 'max_depth': 1730, 'criterion': 'entropy'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
9.239046096801758,0.3041296494987464,0.20612993240356445,0.004735068401780916,802,37,40,1927,1506,1273,gini,"{'n_estimators': 802, 'min_samples_split': 37, 'min_samples_leaf': 40, 'max_leaf_nodes': 1927, 'max_features': 1506, 'max_depth': 1273, 'criterion': 'gini'}",0.6216216216216216,0.4594594594594595,0.5675675675675675,0.4864864864864865,0.4864864864864865,0.5243243243243243,0.06067552519092876,94
1.3719737529754639,0.08210912665491452,0.19470229148864746,0.03494856642618911,669,74,55,1623,418,81,gini,"{'n_estimators': 669, 'min_samples_split': 74, 'min_samples_leaf': 55, 'max_leaf_nodes': 1623, 'max_features': 418, 'max_depth': 81, 'criterion': 'gini'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
0.5514276027679443,0.08726079526479091,0.10786099433898926,0.005118151377620614,59,9,45,17,1287,1384,gini,"{'n_estimators': 59, 'min_samples_split': 9, 'min_samples_leaf': 45, 'max_leaf_nodes': 17, 'max_features': 1287, 'max_depth': 1384, 'criterion': 'gini'}",0.5675675675675675,0.5135135135135135,0.4864864864864865,0.43243243243243246,0.5945945945945946,0.518918918918919,0.05771393649746654,96
9.02309627532959,0.38475529706025713,0.19391775131225586,0.0462898396852587,523,30,32,786,1082,1306,entropy,"{'n_estimators': 523, 'min_samples_split': 30, 'min_samples_leaf': 32, 'max_leaf_nodes': 786, 'max_features': 1082, 'max_depth': 1306, 'criterion': 'entropy'}",0.6756756756756757,0.43243243243243246,0.5405405405405406,0.4864864864864865,0.5135135135135135,0.5297297297297298,0.08126106150471842,87
0.2155766010284424,0.06418915726776604,0.11857819557189941,0.004394087907743164,62,33,85,1104,1141,1614,gini,"{'n_estimators': 62, 'min_samples_split': 33, 'min_samples_leaf': 85, 'max_leaf_nodes': 1104, 'max_features': 1141, 'max_depth': 1614, 'criterion': 'gini'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
12.788980150222779,0.1845212994921582,0.23712339401245117,0.04465641664653403,853,74,17,688,562,1925,entropy,"{'n_estimators': 853, 'min_samples_split': 74, 'min_samples_leaf': 17, 'max_leaf_nodes': 688, 'max_features': 562, 'max_depth': 1925, 'criterion': 'entropy'}",0.6756756756756757,0.5135135135135135,0.5675675675675675,0.5405405405405406,0.5135135135135135,0.5621621621621622,0.06019204716572996,66
23.075645637512206,0.5983694582664874,0.23609662055969238,0.04319544553050774,854,38,20,1834,842,345,entropy,"{'n_estimators': 854, 'min_samples_split': 38, 'min_samples_leaf': 20, 'max_leaf_nodes': 1834, 'max_features': 842, 'max_depth': 345, 'criterion': 'entropy'}",0.6756756756756757,0.5675675675675675,0.5675675675675675,0.8108108108108109,0.5945945945945946,0.6432432432432432,0.09268339567287702,26
2.921353340148926,0.12513160701596096,0.1194371223449707,0.006581891532333524,301,14,24,1046,608,1748,gini,"{'n_estimators': 301, 'min_samples_split': 14, 'min_samples_leaf': 24, 'max_leaf_nodes': 1046, 'max_features': 608, 'max_depth': 1748, 'criterion': 'gini'}",0.7027027027027027,0.5675675675675675,0.5405405405405406,0.6756756756756757,0.6216216216216216,0.6216216216216216,0.06163110405941287,38
0.8591197490692138,0.039334735574440026,0.10611438751220703,0.00712239765004776,332,11,81,103,1162,589,entropy,"{'n_estimators': 332, 'min_samples_split': 11, 'min_samples_leaf': 81, 'max_leaf_nodes': 103, 'max_features': 1162, 'max_depth': 589, 'criterion': 'entropy'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
6.133162355422973,0.2763945784927202,0.16958084106445312,0.04986870709069662,559,7,41,612,1465,658,gini,"{'n_estimators': 559, 'min_samples_split': 7, 'min_samples_leaf': 41, 'max_leaf_nodes': 612, 'max_features': 1465, 'max_depth': 658, 'criterion': 'gini'}",0.5945945945945946,0.4594594594594595,0.5945945945945946,0.5135135135135135,0.43243243243243246,0.518918918918919,0.06707931700535598,96
0.7100203990936279,0.10086467402065297,0.1150162696838379,0.005079397711761037,282,49,94,1065,1256,388,entropy,"{'n_estimators': 282, 'min_samples_split': 49, 'min_samples_leaf': 94, 'max_leaf_nodes': 1065, 'max_features': 1256, 'max_depth': 388, 'criterion': 'entropy'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
7.5940635204315186,0.2293661281242528,0.18577842712402343,0.04214850897969576,673,76,2,989,1021,289,gini,"{'n_estimators': 673, 'min_samples_split': 76, 'min_samples_leaf': 2, 'max_leaf_nodes': 989, 'max_features': 1021, 'max_depth': 289, 'criterion': 'gini'}",0.5945945945945946,0.5135135135135135,0.6216216216216216,0.5675675675675675,0.5135135135135135,0.5621621621621622,0.04324324324324325,66
1.7900323867797852,0.11792106696158977,0.2148359775543213,0.009982106070628745,778,56,81,188,275,1434,entropy,"{'n_estimators': 778, 'min_samples_split': 56, 'min_samples_leaf': 81, 'max_leaf_nodes': 188, 'max_features': 275, 'max_depth': 1434, 'criterion': 'entropy'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
0.9355183601379394,0.0582806655545656,0.14312076568603516,0.04942957139177507,414,44,96,729,541,1021,entropy,"{'n_estimators': 414, 'min_samples_split': 44, 'min_samples_leaf': 96, 'max_leaf_nodes': 729, 'max_features': 541, 'max_depth': 1021, 'criterion': 'entropy'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
9.426165628433228,0.2901030303406853,0.20517635345458984,0.0028538339336874143,916,5,41,306,860,789,entropy,"{'n_estimators': 916, 'min_samples_split': 5, 'min_samples_leaf': 41, 'max_leaf_nodes': 306, 'max_features': 860, 'max_depth': 789, 'criterion': 'entropy'}",0.5945945945945946,0.3783783783783784,0.5675675675675675,0.4594594594594595,0.43243243243243246,0.4864864864864865,0.08197703182758433,109
1.7996555328369142,0.08914591233526582,0.21600675582885742,0.0038734404060896442,784,78,43,1137,15,1965,gini,"{'n_estimators': 784, 'min_samples_split': 78, 'min_samples_leaf': 43, 'max_leaf_nodes': 1137, 'max_features': 15, 'max_depth': 1965, 'criterion': 'gini'}",0.5945945945945946,0.5135135135135135,0.5135135135135135,0.5405405405405406,0.4864864864864865,0.5297297297297298,0.03666124315202849,87
7.292805242538452,0.3584804465325755,0.21746630668640138,0.008055231505823811,676,55,36,1593,730,1208,entropy,"{'n_estimators': 676, 'min_samples_split': 55, 'min_samples_leaf': 36, 'max_leaf_nodes': 1593, 'max_features': 730, 'max_depth': 1208, 'criterion': 'entropy'}",0.6216216216216216,0.43243243243243246,0.5675675675675675,0.5135135135135135,0.43243243243243246,0.5135135135135135,0.0745083716329201,102
0.138314151763916,0.014510209268516946,0.1117966651916504,0.003604387241479308,24,28,89,1172,1171,1336,gini,"{'n_estimators': 24, 'min_samples_split': 28, 'min_samples_leaf': 89, 'max_leaf_nodes': 1172, 'max_features': 1171, 'max_depth': 1336, 'criterion': 'gini'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
11.58766188621521,0.35574190806824135,0.2215723514556885,0.004402555431157917,703,51,22,424,1414,1623,gini,"{'n_estimators': 703, 'min_samples_split': 51, 'min_samples_leaf': 22, 'max_leaf_nodes': 424, 'max_features': 1414, 'max_depth': 1623, 'criterion': 'gini'}",0.6216216216216216,0.5135135135135135,0.5135135135135135,0.7297297297297297,0.6216216216216216,0.6,0.0809007002545717,46
0.6913364887237549,0.08376577938855909,0.11868634223937988,0.0019400594216066112,107,92,43,17,730,598,gini,"{'n_estimators': 107, 'min_samples_split': 92, 'min_samples_leaf': 43, 'max_leaf_nodes': 17, 'max_features': 730, 'max_depth': 598, 'criterion': 'gini'}",0.5405405405405406,0.5135135135135135,0.5135135135135135,0.5945945945945946,0.43243243243243246,0.518918918918919,0.052407349809906266,96
11.679183769226075,0.14155128722498453,0.2171630859375,0.007214294578591594,640,27,4,179,753,49,gini,"{'n_estimators': 640, 'min_samples_split': 27, 'min_samples_leaf': 4, 'max_leaf_nodes': 179, 'max_features': 753, 'max_depth': 49, 'criterion': 'gini'}",0.7837837837837838,0.7567567567567568,0.6216216216216216,0.7837837837837838,0.7027027027027027,0.7297297297297297,0.06163110405941287,3
5.097318458557129,0.21399059256770625,0.11880979537963868,0.004490348019940548,329,5,38,749,1240,1206,entropy,"{'n_estimators': 329, 'min_samples_split': 5, 'min_samples_leaf': 38, 'max_leaf_nodes': 749, 'max_features': 1240, 'max_depth': 1206, 'criterion': 'entropy'}",0.6486486486486487,0.43243243243243246,0.5405405405405406,0.43243243243243246,0.4864864864864865,0.5081081081081081,0.0809007002545717,103
0.5436909198760986,0.07684791400405741,0.11231651306152343,0.005694346943248465,79,83,20,471,490,759,gini,"{'n_estimators': 79, 'min_samples_split': 83, 'min_samples_leaf': 20, 'max_leaf_nodes': 471, 'max_features': 490, 'max_depth': 759, 'criterion': 'gini'}",0.5945945945945946,0.5675675675675675,0.6486486486486487,0.5945945945945946,0.5405405405405406,0.5891891891891893,0.0358554031389773,51
2.2959939002990724,0.0372167116728213,0.2273989200592041,0.04873342813615549,905,16,42,1465,27,919,gini,"{'n_estimators': 905, 'min_samples_split': 16, 'min_samples_leaf': 42, 'max_leaf_nodes': 1465, 'max_features': 27, 'max_depth': 919, 'criterion': 'gini'}",0.5405405405405406,0.5135135135135135,0.4864864864864865,0.5405405405405406,0.4594594594594595,0.508108108108108,0.03151865889105568,106
4.653896188735962,0.17466470533201892,0.11715850830078126,0.007869308422928798,150,27,7,664,1559,407,gini,"{'n_estimators': 150, 'min_samples_split': 27, 'min_samples_leaf': 7, 'max_leaf_nodes': 664, 'max_features': 1559, 'max_depth': 407, 'criterion': 'gini'}",0.7837837837837838,0.6486486486486487,0.5945945945945946,0.7567567567567568,0.7027027027027027,0.6972972972972974,0.06922296472900376,9
1.8312492847442627,0.05947321990126125,0.20669112205505372,0.005759700108286709,811,28,90,841,958,2,entropy,"{'n_estimators': 811, 'min_samples_split': 28, 'min_samples_leaf': 90, 'max_leaf_nodes': 841, 'max_features': 958, 'max_depth': 2, 'criterion': 'entropy'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
3.7783679962158203,0.10951169134142567,0.2044445037841797,0.001839657887714004,940,23,37,844,251,1199,gini,"{'n_estimators': 940, 'min_samples_split': 23, 'min_samples_leaf': 37, 'max_leaf_nodes': 844, 'max_features': 251, 'max_depth': 1199, 'criterion': 'gini'}",0.7567567567567568,0.6216216216216216,0.5675675675675675,0.6216216216216216,0.5405405405405406,0.6216216216216216,0.07450837163292014,38
10.366487455368041,0.19500118318040333,0.2539151668548584,0.05189804882640959,920,9,24,1914,828,1402,gini,"{'n_estimators': 920, 'min_samples_split': 9, 'min_samples_leaf': 24, 'max_leaf_nodes': 1914, 'max_features': 828, 'max_depth': 1402, 'criterion': 'gini'}",0.7027027027027027,0.5675675675675675,0.5405405405405406,0.6216216216216216,0.6486486486486487,0.6162162162162163,0.057713936497466554,41
1.9920580863952637,0.06449657737860917,0.23278989791870117,0.0408873236229413,910,62,68,313,700,120,gini,"{'n_estimators': 910, 'min_samples_split': 62, 'min_samples_leaf': 68, 'max_leaf_nodes': 313, 'max_features': 700, 'max_depth': 120, 'criterion': 'gini'}",0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2702702702702703,0.2702702702702703,0.2864864864864865,0.013240485096125286,117
4.594721794128418,0.10970865172461498,0.14423189163208008,0.04891149565230384,479,10,45,337,1435,1959,gini,"{'n_estimators': 479, 'min_samples_split': 10, 'min_samples_leaf': 45, 'max_leaf_nodes': 337, 'max_features': 1435, 'max_depth': 1959, 'criterion': 'gini'}",0.5675675675675675,0.40540540540540543,0.5675675675675675,0.6216216216216216,0.43243243243243246,0.518918918918919,0.08443513163142327,96
3.8425253868103026,0.07669884803842053,0.20960063934326173,0.006204779863534864,661,68,46,585,642,919,entropy,"{'n_estimators': 661, 'min_samples_split': 68, 'min_samples_leaf': 46, 'max_leaf_nodes': 585, 'max_features': 642, 'max_depth': 919, 'criterion': 'entropy'}",0.5675675675675675,0.4594594594594595,0.5675675675675675,0.6216216216216216,0.43243243243243246,0.5297297297297298,0.07171080627795456,87
9.085195684432984,0.3940476515856379,0.2219245433807373,0.0070108830095692186,724,72,14,980,1159,76,gini,"{'n_estimators': 724, 'min_samples_split': 72, 'min_samples_leaf': 14, 'max_leaf_nodes': 980, 'max_features': 1159, 'max_depth': 76, 'criterion': 'gini'}",0.5945945945945946,0.5405405405405406,0.6216216216216216,0.5675675675675675,0.5135135135135135,0.5675675675675675,0.03822198817224581,61
10.368327569961547,0.18971813871671034,0.21814970970153807,0.007141305693722514,431,7,6,543,843,930,gini,"{'n_estimators': 431, 'min_samples_split': 7, 'min_samples_leaf': 6, 'max_leaf_nodes': 543, 'max_features': 843, 'max_depth': 930, 'criterion': 'gini'}",0.8108108108108109,0.7297297297297297,0.6486486486486487,0.7567567567567568,0.7837837837837838,0.7459459459459461,0.05565205481614595,2
