mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_leaf_nodes,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2663774013519287,0.013536892472845478,0.10307731628417968,0.0006835404962313394,102,46,28,879,413,1974,"{'n_estimators': 102, 'min_samples_split': 46, 'min_samples_leaf': 28, 'max_leaf_nodes': 879, 'max_features': 413, 'max_depth': 1974}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.6708061695098877,0.04950167442989806,0.10269074440002442,0.0003363926266629421,400,84,78,1732,1212,93,"{'n_estimators': 400, 'min_samples_split': 84, 'min_samples_leaf': 78, 'max_leaf_nodes': 1732, 'max_features': 1212, 'max_depth': 93}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.190965175628662,0.021816206841302675,0.20371251106262206,0.0009486118944110666,686,91,35,1631,1692,1611,"{'n_estimators': 686, 'min_samples_split': 91, 'min_samples_leaf': 35, 'max_leaf_nodes': 1631, 'max_features': 1692, 'max_depth': 1611}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.6817821979522705,0.012992298032181163,0.1030959129333496,0.0013681045302229205,400,36,34,284,437,167,"{'n_estimators': 400, 'min_samples_split': 36, 'min_samples_leaf': 34, 'max_leaf_nodes': 284, 'max_features': 437, 'max_depth': 167}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.2908024787902832,0.024591979027062914,0.10410032272338868,0.0032872471921284755,142,23,82,920,1707,1686,"{'n_estimators': 142, 'min_samples_split': 23, 'min_samples_leaf': 82, 'max_leaf_nodes': 920, 'max_features': 1707, 'max_depth': 1686}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.2378206729888916,0.009878397951072421,0.10511527061462403,0.0027630528733114073,61,44,2,974,1401,278,"{'n_estimators': 61, 'min_samples_split': 44, 'min_samples_leaf': 2, 'max_leaf_nodes': 974, 'max_features': 1401, 'max_depth': 278}",0.5625,0.5,0.4375,0.4375,0.625,0.5125,0.07288689868556626,93
1.3144306659698486,0.0387498865823546,0.20364537239074706,0.0007176597345348683,767,88,42,1345,1822,393,"{'n_estimators': 767, 'min_samples_split': 88, 'min_samples_leaf': 42, 'max_leaf_nodes': 1345, 'max_features': 1822, 'max_depth': 393}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.0144205570220948,0.004694082580948424,0.20378103256225585,0.0013842022871680439,559,59,34,158,1662,395,"{'n_estimators': 559, 'min_samples_split': 59, 'min_samples_leaf': 34, 'max_leaf_nodes': 158, 'max_features': 1662, 'max_depth': 395}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.2836329936981201,0.01519207225525988,0.10286169052124024,0.0004730122559354138,116,7,64,1389,1145,603,"{'n_estimators': 116, 'min_samples_split': 7, 'min_samples_leaf': 64, 'max_leaf_nodes': 1389, 'max_features': 1145, 'max_depth': 603}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.3426733493804932,0.09169543752718319,0.20335025787353517,0.0007647030741714823,800,91,4,865,1146,934,"{'n_estimators': 800, 'min_samples_split': 91, 'min_samples_leaf': 4, 'max_leaf_nodes': 865, 'max_features': 1146, 'max_depth': 934}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
