,0
377,0.18262017753380405
378,0.4702197279115403
379,0.8415732153878817
380,1.3799066871019077
381,0.8189861918791381
382,1.2073488153071759
383,1.1170124316795869
384,1.1166388049237672
385,0.6940934616829171
386,1.7710270387354208
387,0.21329557174493607
388,0.9390238656770498
389,1.24652639710165
390,1.4281680782638688
391,1.0166856756637808
392,1.2178479719062398
393,0.6039900948899912
394,1.212398722297763
395,0.6198058587763009
396,1.4336140319275246
397,0.8455332092028602
398,1.3975848856823012
399,1.106470391041546
400,1.3370572281483253
401,1.0656838438329046
402,1.0331375943692318
403,0.9428194717870814
404,0.8602792057130962
405,0.26374580362094435
406,2.676378487304363
407,0.6027215120603138
408,0.06347548843910085
409,0.12281128010755414
410,0.19861367047287118
411,1.3796101614445864
412,0.9826618597316271
413,1.2058465903666344
414,1.2578456804080391
415,1.4874856403929417
416,1.4615766733822306
417,0.7570633697300106
418,0.9972745678921928
419,1.5588908320499737
420,0.4680416895381049
421,1.6428783976437111
422,1.5534053293774195
423,1.71378631283801
424,1.2778938369600519
425,1.537428829683839
426,1.7063743086388148
427,1.5645416368591125
428,1.5603036854138852
429,1.7243859852073473
430,1.6147240419809001
431,0.3022282320355063
432,1.623382771616444
433,1.6385193523299364
434,1.652599374560052
435,1.6860480178444535
436,1.683886462106942
437,1.520432074391996
438,0.7596570015352965
439,1.4322522980361452
440,0.781938632717076
441,0.6700201456357929
442,0.29385789654911837
443,1.3721432686855808
444,0.5895910417398486
445,1.2031635048257108
446,0.9855148930076028
447,0.22267037174051804
448,0.7635629085782628
449,1.1418673211477885
450,0.27959731929586584
451,0.32322800287530795
452,0.4382271585126474
453,0.7409375908557481
454,0.5123214054136155
455,0.0454422188197373
456,0.887349881084301
457,0.8225604990179338
458,0.29679157908781856
459,0.7633861417844159
460,0.5131723585045679
461,0.047611313647832026
462,0.6747676461161678
463,0.8286108266508091
464,0.5689932617865477
465,0.5823138439734086
466,0.5781776572363696
467,0.5901703654779265
468,0.5785538784239513
469,1.3773494061543665
470,0.8629141751267907
471,1.2555970081973145
472,1.288086243239817
473,0.7983039010276365
474,1.7333456407123822
475,1.357646664157963
476,0.6776222764081234
477,1.203237846433301
478,1.6036847765193052
479,2.429619396603453
480,1.8644772080898606
481,0.547253600174529
482,1.6296307379021826
483,1.3872103944426983
484,3.2889519009128785
485,1.7146695926695932
486,1.8924125916145675
487,1.8652481118245006
488,2.4406583971169122
489,1.3327894405130507
490,1.8587386861823194
491,2.4400155493257363
492,1.9336566991440416
493,1.8683963201699088
494,2.4540784448053703
495,1.5916948489031102
496,1.8587386861823194
497,1.646478622768998
498,1.7379405198797102
499,1.7059285327158553
500,1.7099373929122548
501,1.7043111558765636
502,1.701805506879754
503,1.3385974822258144
504,1.108421786469069
505,1.2016443295321122
506,0.6439810734787353
507,0.22353829181908158
508,0.8058013686461674
509,1.370016064147815
510,0.5895910417398486
511,1.1999372050337838
512,1.6029370099162539
513,2.421334363627204
514,1.8639551388186084
515,0.5567332616710232
516,1.626642576835031
517,1.3872103944426983
518,3.2886639679686676
519,1.7146695926695932
520,1.893946409659078
521,1.8573271193720127
522,2.4353437429120177
523,1.3306760155899247
524,1.8587386861823194
525,2.437999745867406
526,1.928848557783772
527,1.8683963201699088
528,2.451554574492778
529,1.5882021784691323
530,1.8587386861823194
531,1.5917628943910158
532,1.7379405198797102
533,1.683761241604139
534,1.7099373929122548
535,1.7043111558765636
536,1.7173257838232756
537,1.3385974822258144
538,1.108421786469069
539,1.2016443295321122
540,0.6480320037478106
541,0.22353829181908158
542,0.8033888569675373
543,1.370016064147815
544,0.5895910417398486
545,1.1999372050337838
546,1.263626949372318
547,1.2753060252443937
548,1.292144903039735
549,1.0939683423510074
550,0.8580409406323636
551,1.0401484480431946
552,1.6769733143513754
553,1.213313313976214
554,1.256054179243812
555,1.2958861890231408
556,1.2337447309992324
557,1.1944845963121316
558,1.2958861890231408
559,1.2337447309992324
560,1.294156669420942
561,1.2814572533274298
562,1.2227045853344145
563,0.9273496391933879
564,1.2958861890231408
565,1.0371039382775196
566,1.1724742906120456
567,1.2251675227767613
568,1.2262392196121292
569,1.2246787314277314
570,1.2185903349418465
571,1.208180209767525
572,1.1525476773771006
573,1.1562674526717691
574,0.3121903076158064
575,0.4861810379623103
576,0.681960432686803
577,1.3752790065572054
578,0.5895910417398486
579,1.1999372050337838
580,1.5902437044968394
581,2.334576810410947
582,1.8201636156864134
583,0.5814825961194857
584,1.505610539880694
585,1.31153839504109
586,3.0028549629760013
587,1.651982391853165
588,1.869622917970135
589,1.834601316607322
590,2.3447642059573868
591,1.32193928658943
592,1.834601316607322
593,2.3414422513597994
594,1.8912464689656365
595,1.832253732844764
596,2.3405183611581246
597,1.5639837670376837
598,1.834601316607322
599,1.2434098074244861
600,1.6699911137698362
601,1.6260184548329877
602,1.6548785383047078
603,1.6806279719529003
604,1.6565540472864149
605,1.3059343532532683
606,1.1380851088943174
607,1.189633677512818
608,0.6972704312974213
609,0.24890192370638667
610,0.90460678179042
611,1.370016064147815
612,0.5895910417398486
613,1.1999372050337838
614,0.9665844759496645
615,0.6325228586156074
616,0.8709975930493032
617,1.8633066993480356
618,0.48654877206461283
619,0.8096413042604721
620,0.8181669937857478
621,0.851326185233999
622,0.8097667665877101
623,0.8692131258304913
624,0.573972196777224
625,1.07891892587755
626,0.8777817558347303
627,0.5812018201977442
628,0.8177575114464501
629,0.8409409704475876
630,0.5218794044622975
631,0.6439960002816126
632,0.8777817558347303
633,0.9544502125812584
634,0.8417111881617716
635,0.8508759068512635
636,0.8667645321302636
637,0.8831017867522116
638,0.8511726728719858
639,1.3065329715163994
640,1.0704051030776451
641,1.1896002470723812
642,0.3922038593712846
643,0.5955922153869995
644,0.8545762861895745
645,1.3752790065572054
646,0.5895910417398486
647,1.1999372050337838
648,1.4592482279936079
649,1.9116204936006724
650,1.6360154772490034
651,0.7318775350057011
652,1.1948307263105171
653,1.0985877884581667
654,2.3583903960771444
655,1.4788692798326113
656,1.641290210686426
657,1.6315212688254344
658,1.914552553520714
659,1.2724045537893018
660,1.6315212688254344
661,1.914552553520714
662,1.6669398631269485
663,1.618440617252414
664,1.925391009413192
665,1.3420250023363816
666,1.6315212688254344
667,0.733551542515244
668,1.5023011888367663
669,1.4590621005154771
670,1.5041296793468235
671,1.4613771409251133
672,1.4870058898893488
673,1.3075846744882642
674,1.1441291714701964
675,1.1973062626384376
676,0.3996283700418586
677,0.17956317541379535
678,0.49819950162335636
679,1.370016064147815
680,0.5895910417398486
681,1.1999372050337838
682,0.864489079528635
683,1.4339963827415132
684,3.2305948728733354
685,1.958960674692581
686,7.494907706003815
687,1.0128867337363863
688,0.7266397935304514
689,0.6977971165230102
690,0.6860122548310954
691,10.263386875966313
692,1.0451548757411528
693,2.1392990233874873
694,1.3222067858447355
695,2.6751267567735355
696,1.1943525802572303
697,0.6561598020816286
698,0.6897906137640988
699,0.49577091274636215
700,0.7608400029436763
701,0.6237280619867616
702,0.49488222938146675
703,0.3180892167197047
704,0.22015048641133814
705,0.12117969760791304
706,0.031546557677754924
707,1.7346164464169729
708,0.7528609911166493
709,0.19162536156154295
710,0.49296197144037246
711,0.515986267643736
712,1.381969135663947
713,0.9369914746015694
714,1.2073488153071759
715,1.3274922369879747
716,1.072447712573364
717,0.250951997169329
718,1.6300700772672663
719,2.3603197083720966
720,0.887541509666243
721,1.3698067780688048
722,1.0894359155391478
723,1.3128320552499135
724,0.5416433472304256
725,1.190685555464512
726,0.994118049023358
727,1.258205077241449
728,2.3547307897418155
729,1.1985788021758441
730,0.5424282492039463
731,1.213281466126589
732,0.9873999430827902
733,1.6923113983213305
734,1.126394912284598
735,1.1049503404257452
736,0.6770839992831681
737,0.5977548741464842
738,0.38825475313663604
739,0.09859370885548457
740,1.7171250925840538
741,0.7346059958429201
742,0.8792356815328777
743,1.2980630652032794
744,2.0642176070529423
745,1.3770374113283343
746,0.9826618597316271
747,1.2058465903666344
748,0.879709669042812
749,1.4059122410515146
750,2.8776609523877674
751,1.953152996653622
752,7.037600047055538
753,1.008877022211098
754,0.766671761676607
755,0.7105111120027833
756,0.7143668825545225
757,7.995454134128044
758,1.0585564308760382
759,1.64847469680756
760,1.272983319832811
761,2.323668181484394
762,1.2047651796275358
763,0.5928159886791318
764,0.7099261763655355
765,0.5640137068279136
766,0.7722233411238006
767,0.6707960986376018
768,0.5979011435903326
769,0.40351713603489436
770,0.33971624556611957
771,0.23476885954529825
772,0.030367338571975107
773,1.709889380077928
774,0.7590329721708347
775,0.12768344985388644
776,0.40363159400419624
777,0.2641890456386019
778,1.3842017541546319
779,0.9369914746015694
780,1.2073488153071759
781,1.5732089494299906
782,0.9230412312114289
783,0.06885254634420611
784,1.4705536848786225
785,0.8378073028746104
786,0.8216289195369311
787,1.592552296735665
788,1.2455777798567982
789,1.627586751353
790,0.5676189071047465
791,1.2559012827224485
792,0.82883503663802
793,1.2282931730472566
794,2.4811259888326562
795,1.122466820502149
796,0.9592254145479956
797,1.3918192051700766
798,1.1669638567643281
799,2.373145439267534
800,1.250863501475261
801,1.3363773384990463
802,0.8326356686130234
803,0.6404264858765568
804,0.43898614271398445
805,0.31792490344753344
806,1.9609304776199987
807,0.7101572428923767
808,1.1720921654026057
809,1.4343146509314388
810,1.2785544926881134
811,1.3796101614445864
812,0.9826618597316271
813,1.2073488153071759
814,0.9917579508732056
815,1.3078240013150617
816,1.8726617470381213
817,1.8486149961759926
818,5.844558176047869
819,0.9823441692788727
820,0.9340775850300671
821,0.804238083739062
822,0.8499045855520161
823,7.145346013238709
824,1.0855794798228429
825,1.224559055273388
826,1.2582340959265708
827,2.290457494992489
828,1.2512589623222778
829,0.5222318256041486
830,0.8045410348145787
831,0.7394753482040983
832,0.9727022073121733
833,0.8339105306231437
834,0.7810784413726499
835,0.5497036079376192
836,0.4406269482926689
837,0.31663964656818305
838,0.023714648315927806
839,1.7438639015177102
840,0.7652684646072653
841,0.2772680397352059
842,0.6029186167777709
843,0.30641322152528944
844,1.3842017541546319
845,0.9369914746015694
846,1.2073488153071759
847,0.026875578463220057
848,3.380296216126467
849,6.775162763669629
850,2.8745210855938703
851,10.422374805730634
852,1.387182572490441
853,0.42026351579019317
854,0.05145727970509614
855,0.07419838224855753
856,5.540211753149053
857,0.6357879344828717
858,1.76714961516767
859,2.4314481560233845
860,1.5788772601532404
861,0.011609326617404334
862,4.818306715993199
863,0.05658819860080734
864,1.3161957776847122
865,0.04781615217991634
866,0.5519887292944857
867,1.1152510505674895
868,1.4194834286416504
869,1.5988460840127283
870,1.759712762485038
871,0.03247919791370923
872,1.6368223323567548
873,0.8221659126071827
874,2.723761763748455
875,1.703646437314782
876,2.044607508315028
877,1.3796101614445864
878,0.8189861918791381
879,1.2073488153071759
880,1.1603083561644791
881,0.8097694618095114
882,0.5675769883234819
883,0.6993333218288683
884,1.0166532320055954
885,0.996090864027095
886,0.8065398362905728
887,0.5806916120284115
888,2.7863731447448563
889,2.8395411711682614
890,2.716856986159854
891,3.005218583475518
892,3.148061835077085
893,2.8897570610706134
894,2.215761876988634
895,1.519564438625529
896,2.8259123780977458
897,3.679247820241814
898,3.1179242034664503
899,3.2280679767463454
900,3.488015404191875
901,3.853102554821917
902,3.488234642984196
903,2.576117763363092
904,3.785229718701171
905,4.007437373127889
906,4.006385675720343
907,4.177375263328099
908,4.252225207730658
909,3.9623187451349757
910,3.197927198303657
911,2.170914794368473
912,3.415715199242599
913,4.438096560124172
914,4.052886789495233
915,3.8630523141613913
916,4.017363084147077
917,4.490182735391952
918,4.278007681011614
919,3.1972225353038937
920,0.11258672677793935
921,0.3442892092645413
922,0.06820491360052838
923,0.1017395130763086
924,0.3692508945233729
925,0.5540759689797807
926,0.6024034313885717
927,0.537833219280338
928,6.306435735365048
929,6.202364426367676
930,4.925302815018707
931,3.7776799048680143
932,3.9490939699637444
933,4.472282896326603
934,4.556425245546077
935,4.057373021002082
936,6.816420226303295
937,6.468474307193087
938,6.911964785008917
939,5.718227607868388
940,6.3603786302540986
941,7.775838612064418
942,7.753479919354087
943,6.040111445968318
944,3.5021234267379255
945,0.23038501025427535
946,1.3453657867605644
947,2.5045168637820514
948,1.3779616766882816
949,0.8391814722111326
950,0.30068868712301994
951,0.39065068048614404
952,4.110490242717208
953,4.24269852630745
954,4.767931541756386
955,4.5569580351265895
956,5.1600613566499405
957,6.463778190559741
958,6.442986371176037
959,4.880789594501159
960,4.994797195323154
961,5.571279482891851
962,5.345263268282292
963,4.890585929293122
964,5.245289750796543
965,6.3108858732214745
966,6.011036884086169
967,4.909021583988449
968,3.4859860500847484
969,1.0592132911475558
970,2.1573208051350434
971,2.4309019130475296
972,1.4571583608886738
973,1.254818031509816
974,0.6722205888843051
975,0.7977594195764481
976,5.063839606353893
977,1.0484496063422337
978,1.1048171069833719
979,1.2646100953192325
980,2.031291840090254
981,0.03283164825925174
982,2.1204715490668393
983,1.252692017732559
984,3.7478320051841267
985,0.5258737041864491
986,1.075018572836771
987,0.20228142532660495
988,1.6035566157157992
989,0.9962782195761505
990,2.2025591683443393
991,0.2239639972191939
992,6.750212349618865
993,4.563336894663202
994,1.1080658739437246
995,3.6436029152428575
996,0.484983966582254
997,5.032237943505242
998,2.9567344276438914
999,2.3569183429943785
1000,4.405751413196326
1001,1.226849598364256
1002,0.7501702050763602
1003,0.17990344610480818
1004,1.2009445135962107
1005,0.6777442957233865
1006,1.7971779288001206
1007,0.2647243643510447
1008,3.9800015989350266
1009,1.855019849550364
1010,1.0273310653944157
1011,0.3119702269321168
1012,1.6536575301239058
1013,1.2506911104146794
1014,0.8010782019401947
1015,0.361922734217561
1016,13.284591972473423
1017,1.8205959097070297
1018,0.9408360617985724
1019,2.652194505960663
1020,1.4080468289528916
1021,3.1634155274367024
1022,1.8649719040069401
1023,2.0173751343125392
1024,5.377483657716172
1025,8.596695693783596
1026,1.290156582508207
1027,1.5594808479246094
1028,1.956409159940977
1029,0.303775431493218
1030,1.2616772675625951
1031,2.1907292236443245
1032,6.388600611375603
1033,0.6742155189175575
1034,1.45404569947752
1035,0.31621835968099704
1036,1.7968330039143987
1037,1.614472414709737
1038,1.4204198559705634
1039,0.30021173253033706
1040,4.874439022185516
1041,2.592111238531614
1042,0.7367172880654589
1043,1.1856489047728485
1044,0.5585231855475902
1045,3.0781349250349
1046,2.649412502522751
1047,1.1397820866074055
1048,4.987225054588249
1049,0.886728342460288
1050,0.6661483369577795
1051,0.029482106268466653
1052,1.552252106916517
1053,0.45400194815639705
1054,0.8151751508031017
1055,0.0850660144485609
1056,4.0747762525613265
1057,1.4223336696512654
1058,0.7872214895302153
1059,0.028334071129518676
1060,1.073090416276101
1061,0.688543208906554
1062,1.3042724531310437
1063,0.08697791466391289
1064,4.659099294093984
1065,2.3735012168552703
1066,0.9168279631674646
1067,4.085200477445964
1068,1.6196012015004482
1069,0.46360246653088577
1070,1.9116851786981395
1071,0.9341069099814244
1072,0.3924137974976251
1073,0.4809957088855699
1074,0.4701077657531866
1075,0.06951391150901237
1076,0.36090729248832154
1077,0.4678922931285347
1078,0.40851787090114733
1079,0.1372448952087645
1080,0.17697653833702653
1081,0.9126906471190915
1082,0.7945055209214945
1083,0.10711084961134824
1084,0.8506278862393721
1085,3.6941630782281196
1086,3.1417406055437658
1087,0.8143851047626107
1088,0.3127648759848058
1089,0.9360516381712529
1090,1.2904537212668428
1091,1.0458866031353928
1092,0.912096559787736
1093,0.23085907317983154
1094,0.6744453453892262
1095,2.7210110681227837
1096,2.4966046543947416
1097,2.2352822383807487
1098,1.6333911338885934
1099,1.4560935619623097
1100,1.4760035096869935
1101,0.6760721755013117
1102,0.8184338936167366
1103,4.084351798550156
1104,3.373881849277876
1105,3.3476032370978825
1106,2.240583453087957
1107,2.4303464508926944
1108,2.184147118821077
1109,0.8026420873663027
1110,1.1510061678235648
1111,3.70134674612045
1112,2.992443418317827
1113,3.4401434199043996
1114,2.277997895338287
1115,2.109829120986903
1116,2.091165288660742
1117,1.0614599001711484
1118,0.9461999989695659
1119,4.482772715056917
1120,3.6984059186568334
1121,3.3141960925995284
1122,2.498264816872795
1123,2.740543290684593
1124,2.3822608227723605
1125,1.4122165478085362
1126,1.7191374451150374
1127,4.5875598112027065
1128,3.260264767717685
1129,4.137852903885213
1130,2.687098997075761
1131,2.539472657866571
1132,2.592494242929941
1133,1.743597017053446
1134,0.851501401068949
1135,1.48247920767698
1136,1.9315897497889745
1137,1.669397656309543
1138,1.9615440687587709
1139,1.301035868129207
1140,0.9364856053723937
1141,5.453827346240974
1142,5.082757255135022
1143,4.52039116895412
1144,4.733417293565873
1145,5.118284811052074
1146,4.349848896994632
1147,3.7587246504714393
1148,3.451911182379517
1149,2.865952554597423
1150,3.1382102975399797
1151,4.6285928442831334
1152,4.115134733047744
1153,4.39349550340692
1154,3.6484670461516506
1155,3.6030971667061222
1156,2.842222326367801
1157,2.2724701158844454
1158,2.2552870368719504
1159,5.448170629084602
1160,4.306490961129172
1161,4.149703076450063
1162,3.953221496240172
1163,3.3832253238993606
1164,2.7990718454083026
1165,1.5328819416600117
1166,2.673627875926793
1167,4.034045088585021
1168,3.86046160105256
1169,3.8102320262004086
1170,3.097081116611191
1171,2.8197042642797476
1172,2.5221576183842296
1173,0.7902044996868508
1174,2.0842203280646467
1175,4.661144066029564
1176,4.164653719279744
1177,3.532744364675936
1178,3.6783155361354716
1179,2.9696732046160093
1180,2.673190228226317
1181,5.256383065502742
1182,8.041630223395826
1183,5.666340573644161
1184,4.601797014304649
1185,5.195400822625773
1186,5.922516098051006
1187,6.515382407902722
1188,5.6414742071017905
1189,2.169411053536598
1190,2.526881695521571
1191,2.685923783762977
1192,3.536596391605369
1193,1.2863933967967687
1194,1.6364925976119913
1195,7.880814698513055
1196,7.1446994490878915
1197,1.6789336950716562
1198,2.7830297554577808
1199,1.1282051282051284
1200,3.080119876741656
1201,0.8376484383948406
1202,0.2674289745116652
1203,0.5014245014245015
1204,8.156685697311442
1205,4.923759512091455
1206,3.699307506978856
1207,0.5014245014245015
1208,8.156685697311442
1209,3.997092080836009
1210,4.2916639892639585
1211,8.156685697311442
1212,4.2916639892639585
1213,0.33856437978677745
1214,3.901696991399131
1215,1.1282051282051282
1216,8.56564251990285
1217,4.239134738193152
1218,4.2916639892639585
1219,0.5014245014245015
1220,5.550062622670905
1221,0.8456105074161648
1222,0.2396883297210665
1223,
1224,8.142633514547136
1225,2.6046692948841943
1226,3.6458296133946835
1227,0.7687635367126401
1228,3.921124291491183
1229,4.636790495603991
1230,0.30730896456954676
1231,2.3369963369963367
1232,5.6976289892779715
1233,4.067335610038669
1234,0.39243377675951246
1235,1.1532724063974065
1236,1.1282051282051282
1237,0.8926642235090564
1238,3.510425815051435
1239,1.840037123527963
1240,2.7218095439017262
1241,1.1477028258315622
1242,6.210482190122875
1243,0.9587962277171324
1244,2.495824053896473
1245,1.6562774939425033
1246,3.96719146843617
1247,0.12983218193361384
1248,4.136092187174444
1249,2.5798582307791156
1250,3.7705488854627216
1251,3.7166805071108873
1252,6.558246310732031
1253,0.22802370730644955
1254,4.1939007624081714
1255,0.5175916996511251
1256,4.858184475830128
1257,0.05678185386443506
1258,1.3600465108228665
1259,0.8093347528967775
1260,7.0009278470683185
1261,1.8751566949255756
1262,1.0921120963248487
1263,1.0387133127748702
1264,1.092112096325064
1265,1.1607663245879913
1266,0.2405692974906031
1267,1.4511757854967648
1268,0.408423548466097
1269,1.3890683391507235
1270,0.8401447894002939
1271,0.1172570374255298
1272,0.6737627347191184
1273,1.3266787057882587
1274,0.6690907583607597
1275,0.7820589247010019
1276,4.071475436131986
1277,0.10934374046293453
1278,0.4667155854222071
1279,0.06203507504206222
1280,0.7188964269827117
1281,0.3078157964207592
1282,1.514369255022694
