"SMILES","Eta_alpha","Eta_alpha_A","Eta_epsi","Eta_epsi_A","Eta_betaS","Eta_betaS_A","Eta_betaP","Eta_betaP_A","Eta_beta","Eta_beta_A","Eta_C","Eta_C_A","Eta_L","Eta_L_A","Eta_F","Eta_F_A","Eta_FL","Eta_FL_A","Eta_B","Eta_B_A","Eta_sh_p","Eta_sh_y","Eta_sh_x"
"CC[Hg]SC1=CC=CC=C1C(=O)O[Na]","12.1","0.867","10.7","0.464","8.25","0.589","8.0","0.571","16.2","1.16","13.5","0.964","4.68","0.334","5.64","0.403","2.11","0.151","0.209","0.015","0.481","0.124","0.0"
