,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Class
0,-0.035997547,-0.124495275,0.19594371,0.017822677,-0.12343601,-0.031798553,0.12570362,0.108509876,-0.039354876,-0.20712987,-0.07085345,0.16423169,-0.065799244,-0.009677256,-0.059716932,-0.020232145,-0.08437271,-0.025754632,-0.08310534,-0.031394903,0.10044266,-0.04243657,-0.049890257,-0.064848185,0.01750698,-0.022783708,-0.12804025,0.13654503,0.10826843,-0.034637995,-0.070710674,-0.10383295,-0.07903952,-0.023919802,-0.14321014,0.039304905,-0.10495813,-0.04242692,0.048622437,-0.20106614,-0.045578673,0.0875574,0.09001251,0.051047955,0.020242166,0.07599306,0.12731865,-0.15438265,0.030420473,-0.029154286,-0.15707299,-0.13726994,-0.031884544,-0.017746342,0.04778915,-0.15441172,-0.05262168,0.07277676,-0.013305078,-0.13089506,-0.113140635,-0.061697923,0.06939557,-0.094732754,-1.37E-05,0.07255896,0.023322398,-0.06590111,-0.00406651,-0.07291307,0.08982216,-0.11378361,0.042475462,0.002838602,-0.14069532,0.07307822,0.15717329,0.016873859,-0.010588505,0.039910614,0.0827909,0.021634292,0.09419095,0.10186283,0.061562624,-0.030493328,0.10011952,0.12891145,0.06441786,-0.034492996,-0.11276182,-0.00872224,0.06277075,-0.005650355,0.013261698,0.10050365,0.19875501,-0.06599986,-0.088089675,0.02504987,0.0953085,0.082502976,0.08398565,0.011869897,-0.013885374,0.06496126,0.054756567,-0.06965667,0.18125711,0.037310235,0.12611045,0.004708503,-0.036277458,0.07207868,0.10492728,0.1257711,-0.047715977,0.16784914,-0.051459394,-0.108128205,-0.05313164,-0.08185985,0.060950466,0.042658385,-0.076731004,-0.004343391,0.046367586,0.13361914,3
1,0.104384676,-0.08975017,-0.10758012,-0.005530899,-0.12944867,0.10170532,0.05297205,-0.06663383,0.06709545,-0.012727438,0.11366181,-0.13519493,0.14086054,-0.13851885,-0.041670673,0.06730893,-0.07629326,-0.02062353,-0.018372606,-0.016191144,-0.05399688,-0.06800251,-0.08186273,0.05772781,0.12913784,0.07859818,-0.0828885,-0.09993916,-0.10464986,-0.023304824,-0.09051809,-0.025799995,-0.12621701,0.0472882,0.13669874,0.119501404,-0.120411634,-0.026303235,-0.06609467,0.07130193,-0.024296561,-0.10185231,-0.0239571,0.051099338,0.04340392,-0.05542691,-0.06905357,0.056946147,-0.001605174,-0.015591657,-0.13830392,-0.040028743,-0.011210155,-0.026971318,-0.08697478,-0.12316868,-0.039026946,0.11830257,0.1407855,-0.12733093,0.054763414,0.03293032,0.14192115,0.08019009,0.007721935,-0.052919056,-0.035113685,-0.112909235,-0.12129218,0.036458857,0.020197952,-0.13837951,0.03375788,0.0726244,-0.034825537,0.13532795,0.12473847,-0.044830997,-0.12622643,-0.14065704,0.013921987,-0.10005144,0.13557944,-0.016290424,0.008739242,0.056595482,0.11170732,-0.010407975,0.06787964,0.11396001,-0.04383735,0.123489514,0.06029772,-0.02168877,0.11845727,0.08750788,0.14096516,0.080488995,-0.018281197,-0.07441628,-0.030556507,0.13919452,-0.043903068,-0.10435275,-0.053457152,-0.1366658,-0.11715248,-0.062261805,0.13111758,0.09108736,0.087681316,0.001063629,-0.017258337,-0.03250919,0.12061037,0.14253917,-0.14102148,0.1157652,0.14046265,0.010927783,-0.13482942,0.049762428,0.028481074,0.11674412,0.11414107,-0.11416015,-0.08010116,-0.09083795,3
2,0.056562193,-0.11517506,-0.07159975,-0.050842002,-0.17145093,0.025050396,-0.012900496,-0.006971043,-0.034372535,-0.00792262,-0.04599226,0.073675714,0.09782501,0.01795287,0.05618957,0.15133207,-0.009187197,0.050458148,-0.06652923,0.058236443,-0.050936967,-0.18969737,0.009294654,-0.046398427,-0.007701532,0.11161667,-0.1827424,-0.08135357,-0.05037245,-0.072027534,-0.15221472,-0.008919773,-0.12833221,-0.056513615,0.037782177,0.13449425,-0.07729225,-0.15382889,-0.0855946,-0.09349009,-0.04549525,0.17385803,0.06612645,0.018694803,0.032922395,0.028975738,0.046532247,-0.021657964,0.12106957,-0.13621996,-0.08029106,-0.09616597,-0.051672947,0.018714864,0.09430154,-0.1610406,-0.051502194,0.018050417,0.06870418,-0.090728894,0.07454604,0.08925528,0.00300657,-0.11295964,0.14584877,0.003971103,0.03988819,-0.085116096,-0.09730984,-0.090306796,0.10339648,-0.037283044,-0.008817849,0.012017834,0.004611879,-0.020402588,0.1297216,-0.005079139,-0.059364762,-0.11836118,-0.022956783,-0.087455556,0.13788034,0.092448816,-0.12114697,-0.120441295,0.072788134,0.14916271,0.006348453,0.040025085,0.096883476,-0.076942466,0.001587876,0.031884577,0.041992337,0.1790094,0.1890681,0.10022591,0.00033868,-0.032047633,-0.06269537,0.10452886,0.02682768,-0.002361039,-0.16671874,-0.035875577,-0.031346988,-0.13611518,0.1302,0.1170891,0.03779247,-0.09805426,-0.03635694,-0.043652676,0.17746143,0.003535931,-0.07121594,0.14642522,0.019077778,-0.15229262,-0.07911494,0.13914618,-0.026246749,0.014009074,-0.04826844,0.018142696,-0.068173476,-0.014501961,3
3,-0.113904215,-0.043669727,0.0993036,0.044222053,0.021657756,-0.1109669,0.13109978,0.119125076,-0.12100809,-0.103003,-0.07124921,0.17361882,-0.1452989,0.108480245,-0.039081194,0.12309902,0.042242363,0.04878133,-0.1399848,-0.04769598,0.1031228,-0.054146983,-0.14707458,0.04012146,-0.016628973,0.03264267,0.030913075,0.045728017,0.07768179,-0.14248925,-0.035916403,-0.019262511,-0.022151092,-0.00977563,-0.12535356,0.032023076,-0.06577553,-0.076910324,0.16899784,-0.21450917,0.06008227,0.032097343,-0.05537556,0.05131808,0.03452243,0.010020538,0.03807998,-0.06639308,0.025092846,0.11416431,-0.11848896,-0.040193107,0.05843928,-0.049269628,0.043810993,-0.25202617,0.0712529,0.13944961,-0.07297146,-0.12117788,0.011858872,-0.028370826,0.029492596,-0.1507196,0.1564192,-0.06642,-0.030859467,-0.056306206,-0.08730687,-0.101471774,0.09273792,-0.075302124,-0.027394256,0.03489574,-0.16036431,0.09888981,0.05334665,-0.06049966,-0.009909023,-0.019615205,0.032632183,0.06389706,-0.092912234,0.06517537,-0.016350359,-0.07985601,0.058917936,0.087712705,0.07909211,-0.04032643,-0.12891339,0.009900984,0.15371674,0.010659915,-0.019631347,0.03983492,0.16053775,0.08643229,-0.05996105,0.059225913,0.1271817,0.057589106,0.002049171,0.03884806,-0.03581887,-0.0714631,0.12914965,0.025592552,0.18335383,0.118677504,0.057246964,0.04595223,-0.123698905,0.010003803,0.08447436,0.06978058,-0.055833418,-0.001405823,-0.115746096,0.06974087,0.04675568,-0.035332244,0.047225848,0.1357866,0.015156824,-0.038121615,0.12972297,0.09603925,3
4,-0.022037698,-0.04163536,-0.118490286,0.03511996,-0.010713733,0.09445937,0.10299508,-0.059944168,0.04990606,0.000843627,-0.045671497,0.055746257,0.095139414,0.12753712,0.034829594,0.068199836,-0.1203534,-0.011791464,-0.06438875,0.11668197,0.004049996,-0.027755806,-0.13253886,0.08218657,-0.0569723,0.012329481,-0.010287345,-0.034745675,0.12463565,0.001148582,-0.03721554,-0.05286758,-0.1363732,0.09409521,0.16032974,0.14446555,0.042895406,-0.118478194,-0.073318504,-0.16229783,0.030260703,0.07768768,-0.10904738,-0.00808751,-0.086848624,0.06588985,-0.16066265,0.043699976,0.11417473,-0.03758669,-0.021525275,-0.103904955,0.1364594,0.1251332,-0.097046144,-0.20519711,0.026829712,-0.034973335,0.011001435,0.05641249,-0.012901331,0.065331094,-0.096228585,-0.1975244,0.1644861,-0.09785959,-0.0458249,0.0949122,-0.02071962,-0.17474619,0.07217256,-0.005083454,0.040041056,0.020104634,-0.036660664,0.08296491,0.09320778,-0.068179205,-0.11582636,-0.061999276,0.017208997,0.07714217,0.057613,-0.060556125,-0.08189298,0.040990215,0.17800434,-0.059827678,0.081324145,-0.12996493,0.10849853,0.09481192,0.06542326,0.111892074,-0.057212103,0.081334665,0.044176854,0.031038927,0.08320396,-0.056752022,0.08694236,0.041092467,0.01748802,0.10187108,-0.04724436,0.08923566,0.05542519,-0.032326266,-0.07030703,0.11055244,0.043733772,0.037073947,-0.14817762,-0.16695148,-0.08616628,0.061661042,-0.050983686,0.099576846,0.036300354,-0.118752226,0.07624136,-0.15518649,0.14166819,0.10586202,-0.10779986,0.039773628,0.06748059,-0.024431175,3
5,0.10370656,-0.1289878,-0.12287562,-0.07336845,-0.1301022,-0.013201869,-0.034265812,0.022833839,-0.091024704,-0.013092526,0.02360848,-0.08865187,0.09289499,-0.041882675,0.06868233,0.13263799,-0.07868797,0.068533584,-0.111310296,0.04039561,-0.114403166,-0.11787242,0.06578123,-0.08730262,0.031019045,0.021007894,-0.12236709,-0.08391564,-0.10883828,-0.09989796,-0.076654226,0.11964013,-0.10957988,-0.0856612,-0.003419305,0.11830893,-0.062615156,-0.12819739,-0.06971185,0.04891636,0.030953536,0.09328953,0.06311265,0.034102224,-0.05057401,0.03249692,-0.022967044,-0.10489046,-0.006737304,-0.08292859,-0.06760017,0.037218012,-0.108882785,0.06407564,0.1096886,-0.12038969,-0.042865288,0.11655811,0.12395677,-0.11604014,0.11512784,-0.00441204,0.1194951,-0.016518077,0.07688665,0.09329663,0.0790672,-0.119215,-0.12884265,-0.025319114,0.12803315,-0.02363418,-0.1021503,0.11674352,-0.054001976,0.013570816,0.027082732,-0.06057481,0.03440137,-0.12349215,-0.03971389,-0.1315614,0.1285659,0.11175955,-0.057410877,-0.0826635,0.12806295,0.09864007,0.05716018,0.11418879,0.039291248,-0.034973014,-0.08907772,0.08293742,0.074001126,0.12931111,0.12958954,0.078065835,0.020186681,-0.019402532,0.061821565,0.11594569,0.08887404,-0.12737957,-0.1320927,-0.12325375,-0.10088662,-0.09057017,0.13238628,0.049038313,0.087158926,-0.0692395,0.02535704,-0.001987811,0.13358352,-0.004168195,-0.12497674,0.10207631,0.10928367,-0.057270523,-0.13038547,0.13127026,-0.12156515,0.018803192,0.04718606,-0.09950396,-0.09138481,0.024339516,3
6,-0.14083499,0.07013591,0.18665537,0.040806863,0.010010479,-0.17880079,0.14767681,0.059084415,-0.015595555,-0.08614439,0.10113021,0.07897116,-0.041005377,0.021361848,-0.0684995,-0.09629285,0.054531258,0.032640237,-0.12963176,-0.033678696,0.1212859,-0.05892901,-0.1147196,-0.08344419,0.074602365,0.104946144,-0.02063632,0.14786656,-0.032438967,-0.1481803,0.051909257,-0.017673947,0.053416733,0.02842094,-0.07089258,0.08400281,-0.09874552,0.040917598,0.09023207,-0.18429889,-0.004173479,0.07426282,0.048387747,0.066496454,0.15512572,0.08082772,0.055701558,-0.06229022,-0.05048132,-0.013222434,-0.11672652,-0.14695288,0.049125258,-0.10813991,0.054525275,-0.12542231,-0.043915562,0.15212187,-0.10833777,-0.016411446,-0.12326261,0.03106649,0.06016479,-0.036751073,0.16695327,-0.097802535,-0.056284063,0.09337495,0.08898592,-0.023999194,0.050837435,0.007143036,0.05590934,-0.10109157,-0.14682299,-0.08385051,0.011877382,-0.064298205,0.004305958,0.080936134,-0.10998599,0.10526121,-0.062277872,0.002533146,-0.09182323,-0.039891075,-0.06882197,0.17422462,-0.000617021,-0.026847994,-0.029568769,-0.14885123,-0.014083037,-0.01868242,-0.04677525,-0.017161448,0.10117991,0.07319705,-0.13218686,0.05286807,0.15146138,0.066843845,0.002732295,0.11682606,0.057372168,0.02589415,0.16808616,0.01979066,0.061174292,0.025320621,0.15639798,0.09290085,-0.033379953,0.050772958,0.034155898,0.023972755,0.057908665,0.15961882,-0.15881024,0.03901374,0.012385177,-0.12573813,-0.002523286,0.036051728,-0.017790463,-0.08097842,0.12732178,0.085428484,3
7,-0.024775878,-0.03071375,-0.11170016,0.100737296,-0.004622244,0.11304136,-0.045528293,0.091696665,0.100088194,0.008288832,0.04039425,0.03169721,0.0627553,0.046606332,0.10559296,0.010485341,0.002066119,-0.06435821,-0.12875018,0.10746268,-0.13540311,-0.118780226,-0.15550476,0.030164534,0.08989951,0.06886314,-0.01922222,0.016516522,0.036888197,-0.122347526,-0.09971802,-0.07341985,-0.05854323,0.12925689,0.1473007,0.15600625,0.041141372,0.060033347,-0.030173576,-0.11619659,0.041877437,0.09705236,0.05719042,0.011023651,0.01940623,-0.07481088,-0.07736536,0.09056247,0.12770882,-0.10268448,-0.11866648,-0.060559746,-0.03096683,-0.073648944,0.03184646,-0.12655173,-0.13616346,-0.08704681,0.09077457,0.001917687,-0.04983279,0.08176445,0.017657988,-0.14336953,0.11489962,-0.13799572,0.01587172,-0.05332616,0.061415005,-0.1261516,-0.060805522,-0.01012133,0.05114299,0.039319545,0.08354601,0.060179945,0.14370306,-0.052036937,-0.16244552,-0.09118557,0.10612046,0.017417936,0.08808857,0.008333491,-0.07478866,-0.09085697,-0.07216872,0.14566036,0.11248792,-0.10387698,0.080044776,0.07527918,0.05979678,0.007396165,-0.05697758,0.15409729,0.14774294,0.001788326,-0.12548727,0.069930375,-0.07999266,0.0609243,-0.036679287,-0.018597303,0.092290595,-0.09276488,0.105132766,-0.117907725,-0.057149313,0.16615933,0.13721684,0.12737712,-0.06306851,-0.12208883,-0.027630346,0.092939965,-0.09013883,0.06514134,-0.09941017,-0.060784854,-0.008878593,-0.11679685,0.056571357,0.15201196,0.0577843,-0.06697391,-0.04752465,-0.10205093,3
8,-0.10565124,-0.12160306,0.005945894,-0.12179384,-0.08145177,-0.031180695,0.1296532,-0.11295589,-0.11381901,-0.05604795,0.103135765,0.098902635,-0.09870691,-0.09802638,-0.08607111,0.11119402,0.0451332,-0.100116424,-0.013635918,-0.11253631,0.13396591,0.09039068,-0.12469542,-0.0855276,0.070660055,0.018660078,-0.035050176,-0.059874225,0.11656965,-0.124510884,0.10842219,-0.04960921,-0.12835282,-0.10827418,-0.10938145,-0.11224996,0.012556058,0.11716634,-0.005132492,0.03735896,-0.07617973,-0.10481213,-0.08630109,-0.117670536,0.026846588,0.109447494,0.113422945,-0.059873834,0.0910106,0.12919584,-0.12815107,-0.050678942,-0.077550694,0.06302392,-0.043864224,-0.12603517,0.025296934,0.1308859,-0.036602966,-0.13503331,0.0756797,0.031524114,0.1222956,0.13271677,0.047258023,0.07042348,-0.094870955,-0.12697448,-0.079390876,-0.015584056,-0.022591576,-0.06260693,-0.07363482,0.116783604,-0.113004185,0.13077612,0.006288101,0.09622803,-0.042494856,0.049656764,-0.006417641,0.09167058,0.117337376,0.08182147,0.041078832,-0.051427417,0.052285343,-0.09098914,0.02971185,0.04064936,-0.12507273,0.12989536,-0.0626914,-0.09940932,0.047216307,-0.12132769,0.12648407,0.078903176,0.015927156,-0.10513135,0.015756452,0.13619867,0.013385551,-0.018311724,-0.04390768,-0.117946215,-0.10810801,0.11088015,0.06863404,0.03860554,0.01812847,-0.08261251,0.064552106,0.09061121,0.10562437,0.13284032,-0.052191004,-0.023300668,0.07567322,0.10739952,0.06682368,0.04699587,0.023804266,0.028921383,0.018339986,-0.13364364,0.10442121,0.1206124,3
9,-0.06186247,-0.01626909,-0.09709721,0.11551475,0.016589606,0.0706922,-0.07153391,0.10246146,0.10348727,0.051469356,0.021770565,0.06267915,0.042687006,0.047944363,0.108473115,-0.028799057,-0.002400006,-0.0778263,-0.10922683,0.12167156,-0.13227268,-0.12067015,-0.1344935,0.012168703,0.11830601,0.0711388,0.063751675,0.06300335,0.05944042,-0.11686481,-0.09574379,-0.06987366,0.007808061,0.12558903,0.1306503,0.13280153,0.09268281,0.11508392,0.007202729,-0.09256957,0.05385288,0.0835507,0.08951549,-0.003585451,0.018682258,-0.08381656,-0.10614769,0.10188693,0.12671937,-0.10126353,-0.105807625,0.017304966,-0.026423393,-0.09246734,0.09330149,-0.07249045,-0.12392438,-0.10459996,0.07413845,0.007320573,-0.105888486,0.07215092,0.025056355,-0.126066,0.099308,-0.13395551,0.04593922,-0.098029256,0.084506795,-0.11634917,-0.07386471,0.043731786,0.046465866,0.0513712,0.095788255,0.049919024,0.11955823,-0.060457774,-0.13688178,-0.0421685,0.11276779,-0.011671047,0.07846914,-0.022681817,-0.07912329,-0.09947948,-0.100664034,0.13699232,0.11771627,-0.08755953,0.10373041,0.0826781,0.020800103,-0.008407895,-0.08043698,0.13370036,0.112747364,-0.00641257,-0.12623459,0.06506547,-0.06609417,0.062929966,-0.06897072,-0.040329482,0.120090984,-0.09652119,0.12959872,-0.10878101,-0.08225704,0.13665617,0.11454939,0.12980849,-0.005440856,-0.11182738,-0.092654586,0.07663309,-0.09614487,0.044543304,-0.1271738,0.005100098,-0.000703291,-0.112982355,0.012584935,0.13327843,0.096664615,-0.11246503,-0.06623955,-0.06833073,3
